TransactionAmount,TransactionType,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,Channel_Branch,Channel_Online,CustomerOccupation_Engineer,CustomerOccupation_Retired,CustomerOccupation_Student,Location_Atlanta,Location_Austin,Location_Baltimore,Location_Boston,Location_Charlotte,Location_Chicago,Location_Colorado Springs,Location_Columbus,Location_Dallas,Location_Denver,Location_Detroit,Location_El Paso,Location_Fort Worth,Location_Fresno,Location_Houston,Location_Indianapolis,Location_Jacksonville,Location_Kansas City,Location_Las Vegas,Location_Los Angeles,Location_Louisville,Location_Memphis,Location_Mesa,Location_Miami,Location_Milwaukee,Location_Nashville,Location_New York,Location_Oklahoma City,Location_Omaha,Location_Philadelphia,Location_Phoenix,Location_Portland,Location_Raleigh,Location_Sacramento,Location_San Antonio,Location_San Diego,Location_San Francisco,Location_San Jose,Location_Seattle,Location_Tucson,Location_Virginia Beach,Location_Washington,TransactionYear,TransactionMonth,TransactionDay,TransactionHour,PrevTransactionYear,PrevTransactionMonth,PrevTransactionDay,PrevTransactionHour,Kelompok_CustomerAge,Kelompok_TransactionAmount,Kelompok_AccountBalance,Cluster
12.94,0,97,23,158,1,921.23,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,8,28,17,2024,11,4,8,Muda,Rendah,Rendah,1
329.75,0,63,56,211,1,6009.43,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,2023,12,25,17,2024,11,4,8,Lansia,Tinggi,Tinggi,0
981.76,0,39,45,234,1,602.36,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,9,25,16,2024,11,4,8,Paruh Baya,Sangat Tinggi,Rendah,1
40.79,0,60,18,80,1,1769.33,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,11,17,16,2024,11,4,8,Muda,Rendah,Sedang,1
99.25,1,47,63,93,1,2570.34,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2023,6,26,16,2024,11,4,8,Lansia,Sedang,Sedang,1
150.6,0,79,69,59,1,3240.14,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,4,17,17,2024,11,4,8,Lansia,Sedang,Sedang,1
29.5,0,7,73,129,1,1229.32,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2023,7,20,18,2024,11,4,8,Lansia,Rendah,Rendah,1
54.34,0,34,65,46,1,8019.89,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,12,25,18,2024,11,4,8,Lansia,Rendah,Sangat Tinggi,0
18.25,0,75,53,18,1,14328.29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,8,16,16,2024,11,4,8,Paruh Baya,Rendah,Sangat Tinggi,2
633.87,0,66,27,175,1,330.16,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,12,8,16,2024,11,4,8,Dewasa,Sangat Tinggi,Rendah,1
81.15,0,58,19,114,1,1595.26,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,2,17,16,2024,11,4,8,Muda,Rendah,Sedang,1
83.95,0,14,75,170,1,7413.18,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,6,14,16,2024,11,4,8,Lansia,Sedang,Tinggi,0
410.4,1,20,61,78,1,2563.91,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2023,5,19,16,2024,11,4,8,Lansia,Tinggi,Sedang,1
172.68,0,30,33,17,1,10724.95,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,2,20,16,2024,11,4,8,Dewasa,Sedang,Sangat Tinggi,2
139.88,0,23,34,162,1,2969.71,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,1,23,16,2024,11,4,8,Dewasa,Sedang,Sedang,1
165.55,0,60,28,115,1,761.78,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,10,2,18,2024,11,4,8,Dewasa,Sedang,Rendah,1
53.79,1,71,54,137,3,6229.36,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2023,12,5,16,2024,11,4,8,Paruh Baya,Rendah,Tinggi,0
285.69,0,63,63,35,1,2552.54,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,12,6,18,2024,11,4,8,Lansia,Tinggi,Sedang,1
532.4,0,26,22,149,1,1033.73,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,8,24,16,2024,11,4,8,Muda,Sangat Tinggi,Rendah,1
293.85,0,10,25,144,1,1919.97,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,8,10,16,2024,11,4,8,Muda,Tinggi,Sedang,1
27.94,0,92,79,120,1,1893.44,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,11,3,18,2024,11,4,8,Lansia,Rendah,Sedang,1
270.36,0,43,25,37,1,1783.04,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,3,3,16,2024,11,4,8,Muda,Tinggi,Sedang,1
112.66,0,48,29,176,3,852.98,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2023,9,18,16,2024,11,4,8,Dewasa,Sedang,Rendah,1
506.03,0,99,21,21,1,1123.89,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,7,12,16,2024,11,4,8,Muda,Sangat Tinggi,Rendah,1
206.95,0,83,22,31,1,1817.65,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2023,8,3,16,2024,11,4,8,Muda,Sedang,Sedang,1
350.96,0,45,63,167,1,5463.94,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2023,6,8,16,2024,11,4,8,Lansia,Tinggi,Tinggi,0
261.63,0,17,20,150,1,477.03,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,5,29,18,2024,11,4,8,Muda,Tinggi,Rendah,1
46.12,0,87,59,30,1,8874.01,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,6,5,17,2024,11,4,8,Lansia,Rendah,Sangat Tinggi,0
27.25,1,81,63,92,1,5365.2,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,3,20,16,2024,11,4,8,Lansia,Rendah,Tinggi,0
1353.93,0,72,26,171,1,7858.41,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,11,15,17,2024,11,4,8,Dewasa,Sangat Tinggi,Sangat Tinggi,0
331.66,0,39,76,145,1,7216.3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,9,11,17,2024,11,4,8,Lansia,Tinggi,Tinggi,0
667.95,1,26,62,253,1,13558.56,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,7,27,17,2024,11,4,8,Lansia,Sangat Tinggi,Sangat Tinggi,2
49.84,0,94,49,146,1,7872.04,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,10,13,16,2024,11,4,8,Paruh Baya,Rendah,Sangat Tinggi,0
556.04,0,21,72,27,1,5200.04,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,7,10,16,2024,11,4,8,Lansia,Sangat Tinggi,Tinggi,0
88.06,1,15,18,288,1,1779.85,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2023,10,27,17,2024,11,4,8,Muda,Sedang,Sedang,1
745.95,0,27,58,127,1,13264.14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,12,15,16,2024,11,4,8,Lansia,Sangat Tinggi,Sangat Tinggi,2
67.25,0,12,19,157,1,467.4,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,7,3,16,2024,11,4,8,Muda,Rendah,Rendah,1
93.63,0,95,29,141,1,9873.62,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2023,8,21,18,2024,11,4,8,Dewasa,Sedang,Sangat Tinggi,2
